type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
TRANSFER,241015.89,C107029765,14557,0,C265651620,370827.08,611842.97,0
CASH_OUT,20467.02,C1366228776,0,0,C1929733530,763626.65,784093.67,0
CASH_OUT,114908.62,C235370573,0,0,C541694770,127508.65,242417.27,0
CASH_OUT,75478.2,C623146249,0,0,C2069485861,1171896.54,1247374.73,0
PAYMENT,5738.69,C1036373361,0,0,M1297687912,0,0,0
PAYMENT,3543.77,C2019833074,0,0,M310036125,0,0,0
PAYMENT,26436.45,C231493254,0,0,M1180567033,0,0,0
PAYMENT,2468.56,C419219889,0,0,M779455209,0,0,0
CASH_OUT,391328.7,C578099018,5170,0,C44729577,120107.77,511436.47,0
CASH_OUT,214337.33,C1558472880,0,0,C2109225191,254437.33,468774.66,0
CASH_OUT,252878.72,C105227536,0,0,C724399611,1396250.99,1649129.71,0
CASH_OUT,199589.75,C1972512293,0,0,C1360865580,344274.67,543864.43,0
CASH_IN,68144.43,C1820526053,4334423.49,4402567.92,C2090777419,398344.46,330200.03,0
CASH_IN,33007.09,C1265553450,7674885.12,7707892.2,C164609813,735133.91,702126.83,0
CASH_OUT,47399.44,C1804292856,0,0,C372020457,569104.58,616504.02,0
PAYMENT,5461.79,C1847870053,90388,84926.21,M1210654083,0,0,0
PAYMENT,541.81,C2115938817,7289.44,6747.64,M146326152,0,0,0
PAYMENT,9337.74,C600804555,314,0,M918932539,0,0,0
CASH_OUT,154383.73,C431003105,14820.55,0,C1882121067,0,154383.73,0
CASH_OUT,37178.93,C1811088781,0,0,C692683776,122442.57,159621.51,0
CASH_OUT,572375.36,C1019542438,0,0,C916201131,4373891.6,4946266.95,0
CASH_IN,61152.24,C1708247339,1060446.19,1121598.44,C1799837290,2714809.32,2653657.08,0
CASH_IN,102327.44,C1849023362,6765195.9,6867523.34,C464845928,224965.43,122637.99,0
CASH_IN,339034.25,C398425632,10675801.01,11014835.26,C1546831207,774077.51,435043.26,0
CASH_OUT,226249.91,C25231516,0,0,C447296609,815469.84,1041719.76,0
CASH_OUT,283328.34,C171624379,0,0,C1336902616,630337.52,913665.86,0
CASH_OUT,292078.67,C330396040,0,0,C1960878092,307526.26,599604.93,0
PAYMENT,2952.85,C501235464,4740,1787.15,M232715243,0,0,0
PAYMENT,32214.22,C2131426642,0,0,M1353280971,0,0,0
PAYMENT,10754.91,C221201793,455779,445024.09,M1836946883,0,0,0
CASH_OUT,116127.58,C1660750454,0,0,C1842594238,123547.49,239675.07,0
CASH_OUT,105870.9,C2074839891,255985,150114.1,C1972108736,0,105870.9,0
PAYMENT,1659.79,C1277032949,0,0,M502488137,0,0,0
PAYMENT,159.05,C1328036240,0,0,M1159434334,0,0,0
CASH_IN,86352.97,C296938705,1038053.81,1124406.78,C754447440,1224376.22,1138023.25,0
CASH_IN,64521.71,C1968757402,18733,83254.71,C1909979907,1180320.43,1115798.72,0
CASH_OUT,121953.66,C392538906,211458,89504.34,C10593536,14375.34,136329,0
PAYMENT,4709.86,C972839569,214931.41,210221.55,M2142187859,0,0,0
CASH_OUT,17090.27,C1250355456,206402,189311.73,C937918370,924863.81,941954.08,0
TRANSFER,258867.43,C1250142847,13711,0,C652879024,1210845.37,1469712.8,0
TRANSFER,223481.77,C1256581326,0,0,C1185677127,979915.24,1203397,0
TRANSFER,724376.26,C388632272,647,0,C449160802,1118352.09,1842728.35,0
TRANSFER,99787.05,C1624869314,40118.91,0,C1503218945,355724.91,455511.96,0
CASH_OUT,159121.38,C1202728119,0,0,C821036006,733348.48,892469.86,0
CASH_IN,101026.29,C1213031146,2681354.55,2782380.84,C52605235,355874.48,254848.19,0
PAYMENT,6064.14,C1226604986,7814.12,1749.98,M1799266260,0,0,0
CASH_IN,211878.57,C418755625,133386.9,345265.47,C57740725,277778.05,65899.49,0
CASH_OUT,15841.1,C1112523957,0,0,C22272767,547311.36,563152.46,0
PAYMENT,4334.16,C1507803292,4780.39,446.24,M1985684693,0,0,0
PAYMENT,15155.76,C470984835,0,0,M2079328121,0,0,0
CASH_OUT,209313.49,C1027232344,108997,0,C1627678974,0,209313.49,0
CASH_OUT,224020.67,C1740458254,0,0,C591582551,618504.21,842524.88,0
PAYMENT,8248.22,C524217489,0,0,M391949115,0,0,0
CASH_OUT,198803.57,C1204484233,20276,0,C945055916,177874.16,376677.73,0
PAYMENT,27656.47,C1797522051,0,0,M629943692,0,0,0
CASH_OUT,136451.67,C584712764,0,0,C1612022153,10369748,10506199.67,0
PAYMENT,3552.72,C104984737,0,0,M77979439,0,0,0
PAYMENT,8122.56,C1897949291,56634,48511.44,M468366391,0,0,0
PAYMENT,5373.94,C137896552,302629.8,297255.86,M1399282627,0,0,0
CASH_OUT,228631.69,C876011820,72504,0,C1921235215,2374291.81,2602923.5,0
CASH_OUT,95128.26,C310822495,0,0,C447208629,395177.91,490306.17,0
CASH_IN,169761.37,C176262479,450913.9,620675.27,C2123104487,1480890.49,1311129.12,0
PAYMENT,205.83,C900383173,0,0,M1400787358,0,0,0
CASH_IN,507.19,C289809888,5343723.38,5344230.57,C387049608,107304.9,106797.71,0
CASH_IN,48089.78,C881690350,20015,68104.78,C750970726,124542,0,0
CASH_OUT,94611.46,C1109514398,0,0,C1455174590,188930.08,283541.54,0
CASH_IN,115236.65,C1519642215,432123.78,547360.43,C1423507632,229063.43,113826.78,0
CASH_OUT,49253.52,C51299610,902.08,0,C1578043319,577620.57,626874.09,0
PAYMENT,2780.93,C1775481481,129,0,M1332564717,0,0,0
PAYMENT,32499.7,C295409856,0,0,M865022389,0,0,0
CASH_IN,53726.16,C1744204984,14806120,14859846.16,C326138432,202766.17,149040.01,0
PAYMENT,5276.94,C1037418009,0,0,M1683375824,0,0,0
CASH_IN,95504.5,C1127471192,394674.71,490179.21,C458742599,143216.49,47711.99,0
CASH_OUT,47910.92,C698108829,158,0,C1270601992,745172.55,1044742.5,0
CASH_IN,133247.47,C975020887,20722,153969.47,C1704860885,1067780.16,934532.69,0
PAYMENT,16984.14,C87002738,39440.28,22456.13,M934559873,0,0,0
CASH_OUT,177104.14,C1692836920,99877,0,C1461924106,1604920.75,1782024.89,0
PAYMENT,3894.91,C972808399,0,0,M327606676,0,0,0
PAYMENT,12654.78,C1322678081,20769,8114.22,M615043445,0,0,0
PAYMENT,6748.33,C1969153144,481887.27,475138.94,M1250491392,0,0,0
CASH_OUT,140395.95,C211043977,153128,12732.05,C1383097352,462687.11,603083.06,0
CASH_OUT,31371.9,C1999472306,0,0,C1715222330,104907.49,271277.93,0
CASH_OUT,120546.52,C1930321328,0,0,C303049100,1189965.27,1310511.8,0
TRANSFER,92405.33,C1830319424,197175.52,104770.19,C810232019,613924.91,706330.24,0
PAYMENT,11720.76,C1053222815,121837,110116.24,M1856037179,0,0,0
CASH_OUT,25232.57,C1058340787,35224,9991.43,C1181744111,0,25232.57,0
PAYMENT,11098.39,C1859296764,0,0,M1794366832,0,0,0
CASH_OUT,48599.01,C2034245392,0,0,C1777175828,135600.94,184199.95,0
PAYMENT,3835.87,C1051975571,187946,184110.13,M1813405724,0,0,0
PAYMENT,3318.79,C530547087,1121,0,M1999892767,0,0,0
PAYMENT,24003.29,C722986104,207,0,M550821823,0,0,0
CASH_OUT,92764,C1413705637,1017,0,C547915788,114345.26,207109.27,0
CASH_IN,112656.59,C1036175035,8098945.75,8211602.33,C1183208146,1863057.56,1750400.97,0
CASH_IN,390679.54,C1398073922,25359,416038.54,C643259833,38527.16,236584.17,0
TRANSFER,149711.63,C1936484790,51988,0,C805785387,1231030.49,1149152.92,0
CASH_IN,146426.4,C1198625197,2365528.45,2511954.85,C585494102,229876.74,83450.34,0
PAYMENT,12864.47,C1125554364,186,0,M2111764347,0,0,0
CASH_OUT,213169.4,C1778524733,102786,0,C312877529,31879.12,245048.52,0
PAYMENT,2357.34,C1128719004,0,0,M1074521692,0,0,0
CASH_OUT,112529.67,C1290281366,21814,0,C266887218,0,112529.67,0
CASH_OUT,206680.48,C1456844032,14098,0,C864690019,5684549.41,5891229.89,0
PAYMENT,5533.94,C124627695,0,0,M850356555,0,0,0
CASH_OUT,272234.05,C1764082789,56866,0,C1484269564,1435608.69,1707842.74,0
CASH_OUT,83265.18,C1047476725,15501,0,C356817767,1016124.28,1099389.47,0
CASH_IN,8278.35,C1432628424,109,8387.35,C231185885,964295.81,956017.47,0
CASH_OUT,173534.63,C256291482,0,0,C1084476685,2868483.47,3042018.1,0
CASH_OUT,113690.31,C1684907793,107,0,C1780637887,0,113690.31,0
CASH_IN,281844.68,C1627476114,41008,322852.68,C2038834372,0,0,0
CASH_IN,127959.51,C561700077,11635,139594.51,C930733207,68380.37,0,0
TRANSFER,814003.18,C306233538,214708,0,C1608800069,0,814003.18,0
PAYMENT,174.47,C1422108842,63769,63594.53,M12898254,0,0,0
CASH_OUT,8732.7,C275424397,29773,21040.3,C1270512008,844341.13,853073.83,0
CASH_OUT,376671.69,C436908585,37857,0,C232995289,5934580.46,6311252.15,0
PAYMENT,2358,C167592062,10528,8170,M1400977874,0,0,0
CASH_OUT,223802.59,C1791507988,0,0,C1147648209,1148763.75,1372566.34,0
PAYMENT,10436.05,C1227531749,0,0,M438862454,0,0,0
TRANSFER,215599.06,C395167216,107035,0,C1042182950,43365.37,261102.1,0
CASH_OUT,2017.94,C83743288,67368,65350.06,C1781410644,455957.98,457975.91,0
PAYMENT,10094.71,C472416836,200848,190753.29,M1095066512,0,0,0
CASH_OUT,64180.7,C922231756,51456,0,C571747599,2165118.62,2229299.32,0
PAYMENT,925.6,C2116381541,0,0,M848931607,0,0,0
TRANSFER,984079.49,C628324054,0,0,C128307343,9849646.36,10833725.84,0
PAYMENT,5068.91,C1386115948,11560,6491.09,M772586595,0,0,0
PAYMENT,4248.52,C1393999986,0,0,M1133228116,0,0,0
CASH_IN,127156.65,C1297507146,5573,132729.65,C1549857443,2257317.28,2130160.63,0
PAYMENT,598.41,C797294436,0,0,M483760054,0,0,0
CASH_OUT,49885.41,C1484005829,0,0,C1579868512,99292.69,149178.11,0
CASH_OUT,115153.69,C2049158760,0,0,C1097383443,164871,23543.85,0
CASH_OUT,40800.1,C633644554,62875,22074.9,C82248718,935393.42,976193.53,0
CASH_OUT,112650.87,C1511277382,19939,0,C1078235766,149733.53,262384.4,0
CASH_OUT,8085.88,C332091190,0,0,C246785519,5256419.35,5264505.23,0
CASH_OUT,369994.12,C340051124,1771,0,C1103768017,936836.96,1306831.08,0
CASH_OUT,183088.53,C929670317,0,0,C201072882,203707.4,386795.93,0
CASH_OUT,317844.15,C1645167477,79892,0,C1615791914,0,317844.15,0
TRANSFER,534247.33,C1591039588,21393,0,C1845535655,0,534247.33,0
CASH_OUT,99290.13,C740395918,45539.38,0,C1560476015,1238205.63,1337495.77,0
PAYMENT,14667.35,C1415675905,0,0,M1493437166,0,0,0
CASH_OUT,222061.03,C1659841625,0,0,C41474261,910516.77,1132577.8,0
CASH_OUT,3551.96,C921623371,110238,106686.04,C1266556323,424800.87,428352.83,0
PAYMENT,2125.22,C1438777183,21088,18962.78,M444751125,0,0,0
PAYMENT,7468.39,C303309971,0,0,M993161454,0,0,0
PAYMENT,11266.26,C910906252,0,0,M1695792774,0,0,0
TRANSFER,611633.79,C135623361,0,0,C409782317,3975426.15,4587059.94,0
CASH_IN,315210.21,C294353482,19591591.07,19906801.28,C609891447,1166171.94,850961.73,0
CASH_OUT,26086.45,C1618673728,113,0,C1541679114,116958.86,143045.3,0
TRANSFER,280970.4,C842630314,329739,48768.6,C382494891,1133293.91,1414264.31,0
PAYMENT,44.62,C697007803,62868,62823.38,M1964460291,0,0,0
CASH_OUT,242620.57,C1218617011,398700,156079.43,C886522373,147207.26,389827.83,0
CASH_OUT,108476.67,C1971162355,0,0,C1989933458,1652974.57,1761451.24,0
CASH_OUT,4336.66,C102370369,0,0,C179481608,5404837.82,5409174.48,0
PAYMENT,5419.49,C1333462918,102559,97139.51,M1754785205,0,0,0
PAYMENT,4086.41,C2056908881,50273,46186.59,M1120205246,0,0,0
PAYMENT,5568.33,C2089050425,108,0,M82902500,0,0,0
CASH_OUT,44883.21,C1393667310,20281,0,C1611158896,0,44883.21,0
CASH_IN,59616.4,C161936421,528071.84,587688.24,C1847601215,61223.72,1607.32,0
CASH_OUT,58892.48,C1171262929,0,0,C936610,359179.7,418072.19,0
PAYMENT,321.37,C630902655,0,0,M2076556601,0,0,0
TRANSFER,324845.24,C1594048972,44412,0,C768711999,0,324845.24,0
CASH_OUT,195631.83,C574364962,263749.26,68117.43,C1662910143,2027368.01,2222999.84,0
CASH_OUT,107277.36,C1718622198,87140,0,C1885660531,273984.63,381261.99,0
CASH_OUT,223977.77,C1933646429,15268,0,C806798557,0,223977.77,0
CASH_OUT,548096.82,C1602777829,0,0,C1212949123,4530733.25,5078830.07,0
PAYMENT,5031.51,C1554548800,30009,24977.49,M1451159112,0,0,0
CASH_OUT,48804.75,C1641085662,204704,155899.25,C463684840,47408.59,96213.35,0
PAYMENT,1688.8,C57912420,0,0,M2084915671,0,0,0
PAYMENT,12725.11,C67937341,64184,51458.89,M940349619,0,0,0
PAYMENT,6740.58,C76670262,0,0,M637616532,0,0,0
PAYMENT,7664.24,C1343960150,261411.08,253746.84,M1651370173,0,0,0
PAYMENT,12580.09,C1480989915,55433.82,42853.73,M760938013,0,0,0
CASH_IN,73728.28,C633888993,7310927.19,7384655.47,C1277253449,95096.06,21367.78,0
CASH_OUT,45463.24,C601991915,13540,0,C441456047,107239.13,152702.38,0
CASH_OUT,176816.88,C210197275,0,0,C1899194665,223608.79,400425.67,0
CASH_OUT,172782.34,C794442575,146956.81,0,C88763998,730520.25,903302.6,0
CASH_OUT,95848.31,C957997858,0,0,C2110957335,385657.58,481505.89,0
CASH_OUT,107279.33,C1709433850,271598,164318.67,C1414022717,3248422.98,3355702.31,0
CASH_OUT,122469.59,C1704997777,31053,0,C1671503729,599050.39,721519.98,0
TRANSFER,296948.54,C1728090353,0,0,C11754346,1282300.14,1579248.68,0
CASH_OUT,14007.18,C243096653,0,0,C2062769442,814474.96,828482.14,0
CASH_IN,127419.7,C1454865004,6558232.55,6685652.25,C866051839,853790.78,726371.08,0
CASH_OUT,463678.69,C1404156170,200814,0,C1742792020,0,463678.69,0
PAYMENT,1566.09,C698304962,4486.27,2920.17,M624092474,0,0,0
CASH_OUT,270157.13,C1187196661,0,0,C1809709987,466596.09,736753.22,0
CASH_IN,235223.96,C107237734,23481969.76,23717193.72,C2028573623,540328.5,305104.54,0
CASH_OUT,37629.64,C555860892,0,0,C669944274,86701.86,124331.51,0
CASH_IN,33230.07,C1708685127,243764,276994.07,C2038244289,7612.17,0,0
TRANSFER,679747.93,C1069917014,25811,0,C78065367,0,679747.93,0
CASH_IN,11852.35,C1009939045,1441872.09,1453724.44,C139733485,778208.62,612077.25,0
CASH_OUT,406285.46,C1772683029,42281,0,C1982076731,70923.49,477208.95,0
CASH_OUT,170952.29,C1785833738,219,0,C1434884240,0,170952.29,0
PAYMENT,4376.12,C152456153,37833.75,33457.63,M1897450061,0,0,0
CASH_IN,108600.61,C747959520,10296087.68,10404688.29,C544270132,878556.56,769955.95,0
CASH_OUT,444083.23,C250724199,30991,0,C864520172,0,444083.23,0
TRANSFER,15780.75,C356237117,0,0,C922787459,1456133.26,1471914.01,0
CASH_OUT,32358.45,C1782345722,0,0,C1866396549,876955.61,909314.05,0
CASH_OUT,45917.81,C192149049,10255,0,C681365796,49526,95443.81,0
CASH_OUT,49469.98,C1361561053,77330,27860.02,C297410852,0,49469.98,0
PAYMENT,13646.09,C779631375,606804.86,593158.77,M536573801,0,0,0
PAYMENT,2345.05,C254266434,44,0,M1768434245,0,0,0
PAYMENT,1897.31,C1809125386,68886.1,66988.79,M45066221,0,0,0
PAYMENT,3797.35,C1911322185,41469,37671.65,M117857175,0,0,0
PAYMENT,7431.24,C1746507143,2017,0,M1029644700,0,0,0
CASH_OUT,54405.09,C538968191,0,0,C1585921604,108285.45,162690.53,0
CASH_OUT,121390.2,C1810329772,144,0,C464589077,0,121390.2,0
CASH_OUT,182610.24,C1174492222,5092,0,C2059871246,426452.75,609062.99,0
CASH_OUT,72978.42,C526554384,224028.33,151049.91,C1270163844,3679891.69,3752870.11,0
CASH_OUT,13994.09,C558320110,19852,5857.91,C577907506,986949.58,1000943.67,0
CASH_OUT,204669.44,C1989319561,0,0,C1939674848,3841536.55,4046205.99,0
CASH_OUT,14647.91,C525002969,37345,22697.09,C2087555514,32169.61,46817.53,0
PAYMENT,2588.89,C1190215188,25011,22422.11,M578612176,0,0,0
TRANSFER,297216.26,C1107246204,0,0,C1318352975,3450099.84,3747316.1,0
CASH_IN,35593.19,C474916634,356774,392367.19,C344485851,0,0,0
PAYMENT,12545.56,C1410315932,0,0,M19838709,0,0,0
CASH_OUT,163054.2,C807565795,0,0,C308701165,464131.09,627185.3,0
PAYMENT,10039.56,C455607473,120936,110896.44,M1252013322,0,0,0
TRANSFER,76178.19,C1595372518,209195.03,133016.84,C720356665,4339225.88,4415404.07,0
CASH_IN,6615.8,C235404007,2763216.49,2769832.28,C513596324,173221.87,166606.07,0
PAYMENT,6967.93,C506874022,89446.05,82478.12,M1216915163,0,0,0
CASH_OUT,185992.63,C810476686,26555,0,C1861089542,3113463.98,3299456.61,0
CASH_OUT,23434.42,C1253220068,0,0,C620703018,71298.31,94732.74,0
TRANSFER,351620.07,C407178263,9372,0,C1609505663,0,351620.07,0
PAYMENT,7232.97,C64724242,80556,73323.03,M1944199305,0,0,0
PAYMENT,1724.94,C474560189,0,0,M179275186,0,0,0
PAYMENT,5408.31,C1286240792,1032,0,M115732351,0,0,0
CASH_OUT,75435.51,C2005852382,17826,0,C1243584736,680418.32,755853.83,0
CASH_IN,39088.41,C1610779032,9004103.44,9043191.85,C1261555243,730566.8,691478.39,0
CASH_OUT,61824.44,C133409900,99954,38129.56,C1511234749,0,61824.44,0
CASH_OUT,236863.95,C1722260256,1481,0,C2092036293,882007.31,1118871.26,0
TRANSFER,131081.91,C394949613,0,0,C1093904784,3426853.17,3557935.08,0
TRANSFER,103761.85,C2016144893,16398,0,C1459067746,17188.52,120950.37,0
TRANSFER,607113.49,C1320432566,118964.7,0,C225847734,729807.25,1336920.74,0
CASH_OUT,190895.52,C1412430827,0,0,C654232052,777457.79,968353.31,0
CASH_OUT,345677.67,C241979426,20334,0,C1170329135,6434719.49,6780397.16,0
CASH_IN,223757.14,C891873799,4383906.02,4607663.15,C1800179665,307498.15,83741.01,0
CASH_IN,87426.65,C337329395,14230684.17,14318110.82,C475421322,272000.92,184574.27,0
CASH_OUT,130161.33,C1793320979,0,0,C578042470,730097.62,860258.95,0
PAYMENT,21668.55,C2126612325,0,0,M1241764419,0,0,0
TRANSFER,384486,C21276323,41042,0,C1682608629,2119591.06,2504077.05,0
CASH_OUT,76562.03,C133807227,1022,0,C1394879470,39474.87,116036.9,0
CASH_OUT,197456.8,C1074551242,5037,0,C102625750,906931.13,1830189.33,0
PAYMENT,3825.16,C381513239,204572,200746.84,M921041755,0,0,0
CASH_IN,107738.37,C1884923697,8247896.81,8355635.18,C1623662977,165871.48,58133.11,0
CASH_OUT,124262.66,C534681077,28058,0,C1099243066,0,196743.62,0
CASH_OUT,6850.23,C1644930316,0,0,C610399804,28644.91,35495.13,0
CASH_IN,26508.85,C471808391,6270495.29,6297004.15,C1913716369,95916.25,69407.39,0
PAYMENT,1696.96,C225192012,5013.73,3316.78,M1147512657,0,0,0
CASH_IN,225808.18,C565915588,11394,237202.18,C1132709076,8126936.02,7901127.84,0
CASH_OUT,178704.28,C739912322,368883,190178.72,C664733995,150065.35,328769.63,0
PAYMENT,1162.94,C375669270,114043,112880.06,M2146539410,0,0,0
CASH_IN,325727.53,C1390219797,1635957.12,1961684.65,C1378631566,7122454.46,6796726.94,0
PAYMENT,18172.25,C1918486135,508,0,M296362694,0,0,0
PAYMENT,11764.9,C890089532,267440,255675.1,M930402440,0,0,0
PAYMENT,4859.26,C1783985839,160501,155641.74,M2133920851,0,0,0
CASH_OUT,212.92,C1999602967,4171,3958.08,C1981361055,92691.62,92904.54,0
PAYMENT,3808.29,C1294098154,20841,17032.71,M267322624,0,0,0
CASH_IN,58573.05,C1696974887,7497968.66,7556541.71,C127747023,837683.3,779110.26,0
CASH_OUT,32283.47,C1670756684,0,0,C663417463,1006504.54,1038788.01,0
PAYMENT,10326.57,C1367829304,195036.57,184710,M177238960,0,0,0
TRANSFER,375069.8,C366535091,50377.6,0,C1837613240,5017290.01,5392359.81,0
PAYMENT,11075.08,C1383996907,19119.9,8044.81,M2060896768,0,0,0
PAYMENT,4879.57,C1184697951,203288.97,198409.4,M1977694854,0,0,0
CASH_OUT,171168.33,C907100582,0,0,C571163924,390444.29,561612.63,0
PAYMENT,7823.39,C334281481,87207,79383.61,M625006819,0,0,0
CASH_OUT,74537.29,C1373980448,10328,0,C1079096331,55904.29,130441.58,0
CASH_IN,6823.66,C959818850,2195355.91,2202179.57,C816662734,79981.83,73158.16,0
CASH_OUT,219829.9,C922827033,13768,0,C1845881611,0,219829.9,0
PAYMENT,23319.61,C33186311,0,0,M2135556305,0,0,0
CASH_OUT,160338.61,C782430035,16358,0,C1384940806,2005370.96,2165709.57,0
CASH_OUT,85580.25,C219594133,1115,0,C1484202850,174206.09,259786.34,0
PAYMENT,17146.94,C2067564984,346821.47,329674.52,M1424768967,0,0,0
CASH_IN,39407.52,C218723116,565328,604735.52,C1807421561,0,0,0
PAYMENT,3167.33,C312912681,1821,0,M1248405527,0,0,0
CASH_OUT,24948.53,C761976716,146696,121747.47,C2098758064,518898.91,543847.44,0
CASH_OUT,161757.86,C257062154,27122.97,0,C1249208593,1352043.02,1513800.88,0
PAYMENT,3860.03,C1959932384,0,0,M1104287522,0,0,0
CASH_IN,118310.89,C341521458,7670237.42,7788548.31,C1957894150,494633.39,376322.5,0
CASH_IN,188253.61,C2028226101,9603441.24,9791694.85,C2052197315,286747.88,98494.27,0
CASH_OUT,236824.97,C1490563355,22862,0,C827314509,0,236824.97,0
PAYMENT,5715.85,C1161913790,12583,6867.15,M608840564,0,0,0
TRANSFER,334266.6,C683563490,0,0,C1700716564,466203.85,800470.44,0
PAYMENT,12196.9,C2115625636,31140,18943.1,M1642111184,0,0,0
CASH_OUT,65218.61,C782640982,9808,0,C1978854268,323812.06,389030.67,0
TRANSFER,26927.8,C806409487,0,0,C1902297168,265312.68,292240.48,0
CASH_OUT,19876.21,C375687064,204133,184256.79,C204835186,174182.66,194058.87,0
CASH_OUT,131406.23,C1746400845,43785,0,C1443650775,645599.43,777005.66,0
TRANSFER,877888.85,C1171307823,0,0,C1880332929,18707913.44,19585802.3,0
CASH_OUT,14050.56,C573333229,2076,0,C1896305960,0,14050.56,0
CASH_IN,75394.06,C697787077,25123,100517.06,C1252552655,160606.18,85212.12,0
TRANSFER,710710.92,C840643363,0,0,C1944116462,1640787.3,2351498.22,0
CASH_OUT,57835.61,C1351298283,40079,0,C303379484,2683230.82,2741066.43,0
CASH_OUT,62006.16,C2002447822,130745,68738.84,C751956835,564770.57,626776.73,0
CASH_OUT,18532.23,C1377346609,0,0,C1848986216,40730.17,59262.39,0
PAYMENT,4403.38,C1478011489,0,0,M1506285265,0,0,0
CASH_OUT,287153.39,C340194171,0,0,C1333217812,429350.04,716503.43,0
TRANSFER,372389.26,C358209810,302097.34,0,C514089538,5524785.53,6006059.67,0
CASH_OUT,49018.21,C1681466908,36319,0,C469033131,1343380.49,1392398.7,0
TRANSFER,147926.57,C583356921,0,0,C483221750,200104.98,348031.55,0
PAYMENT,7553.87,C824833314,0,0,M833563812,0,0,0
PAYMENT,1503.41,C1750215409,8782,7278.59,M78563670,0,0,0
PAYMENT,21533.07,C330154921,0,0,M563895523,0,0,0
CASH_IN,226062.44,C1499000867,125203.29,351265.73,C1280733681,559194.02,333131.59,0
CASH_OUT,124057.02,C732114741,0,0,C487886782,1357315.78,1481372.8,0
CASH_OUT,83035.02,C1056447456,196798.94,113763.92,C2109259119,2285110.91,3399295.96,0
CASH_OUT,197797.69,C700608783,0,0,C2025509963,313434.2,511231.89,0
PAYMENT,6598.33,C309773717,0,0,M52727245,0,0,0
CASH_OUT,129061.83,C304441927,0,0,C850678058,285813.66,414875.49,0
TRANSFER,265230.38,C988988443,0,0,C1696359049,2316560.69,2581791.07,0
TRANSFER,185919.34,C395867586,22090,0,C1222266879,111883.2,297802.53,0
CASH_IN,29022.65,C74139541,20407,49429.65,C372769366,99738.13,70715.48,0
PAYMENT,17952.38,C2057895205,2152,0,M281752968,0,0,0
PAYMENT,4149.6,C984103079,20077,15927.4,M1916857271,0,0,0
TRANSFER,1272941.28,C1901822650,61788.95,0,C1868430227,3413671.53,4953641.52,0
CASH_OUT,301926.57,C508621743,0,0,C1381025645,9259908.17,9561834.74,0
TRANSFER,185723.23,C499549161,0,0,C1397433871,251770.95,437494.19,0
CASH_OUT,53439.65,C815691653,0,0,C1239117852,4090515.12,4143954.77,0
